transaction_id,customer_id,merchant_id,date,amount,description,category,is_fraud,cleaned_description,day_of_week,hour,is_weekend,prev_tx_time,time_since_prev_tx,customer_avg_amount,customer_std_amount,amount_zscore,merchant_frequency
TXN_77e2a2f90db14546916536388b089e6a,CUST_c6e24359,MERCH_06c9219b,2024-07-18 12:31:51.265166,60.58,Tech purchase 06c9219b,Technology,False,tech purchase c b,3,12,0,,4656.0,60.58,12.784490603852769,-3.885780586188048e-16,1
TXN_3bae00dfe1d54ac7b314fdd5e82c51b7,CUST_c6ff6a5d,MERCH_7b66b812,2024-08-14 12:31:51.265166,73.86,Food delivery 7b66b812,Food,False,food delivery b b,2,12,0,,4656.0,73.86,12.784490603852769,-3.885780586188048e-16,1
TXN_00e5b89081ee4839abdef3ca1c352c30,CUST_c74f61ed,MERCH_bb054bdf,2025-03-06 12:31:51.265166,16.76,Shopping at bb054bdf,Retail,False,shopping bb bdf,3,12,0,,4656.0,16.76,12.784490603852769,-3.885780586188048e-16,1
TXN_e7936c38e0f046379f2992a375be7c1f,CUST_c77bc2bc,MERCH_1ae7dfee,2024-03-27 12:31:51.265166,91.49,Maintenance 1ae7dfee,Services,False,maintenance ae dfee,2,12,0,,4656.0,91.49,12.784490603852769,-3.885780586188048e-16,1
TXN_f74b3da98af146d592c7b48cb12722eb,CUST_c781e02c,MERCH_a9dfa922,2024-09-28 12:31:51.265166,176.56,Purchase at a9dfa922 Store,Retail,False,purchase dfa store,5,12,1,,4656.0,176.56,12.784490603852769,-3.885780586188048e-16,1
TXN_11ca169690d040d1a3a27eb44df6959b,CUST_c82734c1,MERCH_3a4bbc17,2024-04-30 12:31:51.265166,59.26,Groceries at 3a4bbc17,Food,False,groceries bbc,1,12,0,,4656.0,59.26,12.784490603852769,-3.885780586188048e-16,1
TXN_5a40e4a098ca4003b54f7743e9aafaf7,CUST_c82fc8af,MERCH_5f9a10fe,2024-12-02 12:31:51.265166,0.01,Software 5f9a10fe,Technology,False,software f fe,0,12,0,,4656.0,0.01,12.784490603852769,-3.885780586188048e-16,1
TXN_f605856a166a4067a4d8597022c7487f,CUST_c86622c9,MERCH_d469dc18,2025-02-11 12:31:51.265166,228.67,Concert d469dc18,Entertainment,False,concert dc,1,12,0,,4656.0,228.67,12.784490603852769,-3.885780586188048e-16,1
TXN_17cccab0c7f148b6908aa9ac2a1e1b76,CUST_c8675cf5,MERCH_8e8f03c3,2024-06-30 12:31:51.265166,59.36,Restaurant 8e8f03c3,Food,False,restaurant e f c,6,12,1,,4656.0,59.36,12.784490603852769,-3.885780586188048e-16,1
TXN_bebf2d9fdd624e609ba534cc981a3ce5,CUST_c885f3f9,MERCH_ea46e332,2025-03-02 12:31:51.265166,81.26,Travel agency ea46e332,Travel,False,travel agency ea e,6,12,1,,4656.0,81.26,12.784490603852769,-3.885780586188048e-16,1
TXN_8636ec07cfe94321a5155be10b605a1f,CUST_c9ceadc2,MERCH_f0401218,2024-07-14 12:31:51.265166,80.09,Shopping at f0401218,Retail,False,shopping f,6,12,1,,4656.0,80.09,12.784490603852769,-3.885780586188048e-16,1
TXN_b9ce2bfbc1694517a3d34fab17951278,CUST_c9f599c0,MERCH_a51fe8b9,2024-05-30 12:31:51.265166,119.25,Phone bill a51fe8b9,Utilities,False,phone bill fe b,3,12,0,,4656.0,119.25,12.784490603852769,-3.885780586188048e-16,1
TXN_1945e010df714b85a763f2e86f3645f6,CUST_ca69de6b,MERCH_8ff2f626,2024-11-27 12:31:51.265166,186.21,Flight booking 8ff2f626,Travel,False,flight booking ff f,2,12,0,,4656.0,186.21,12.784490603852769,-3.885780586188048e-16,1
TXN_ad5faaf6b156484b8d27acf70a96fe42,CUST_ca7e29a3,MERCH_ae889683,2025-01-06 12:31:51.265166,16.53,ae889683 Retail,Retail,False,ae retail,0,12,0,,4656.0,16.53,12.784490603852769,-3.885780586188048e-16,1
TXN_b293a6d93bf34c298f85c425ef866980,CUST_cae2e28b,MERCH_d88a1bfb,2024-07-18 12:31:51.265166,59.62,Movie tickets d88a1bfb,Entertainment,False,movie tickets bfb,3,12,0,,4656.0,59.62,12.784490603852769,-3.885780586188048e-16,1
TXN_a9e9bebd4a924daca1cfabbb3262de26,CUST_cbb9472c,MERCH_24c007e1,2024-04-26 12:31:51.265166,115.42,Hotel 24c007e1,Travel,False,hotel c e,4,12,0,,4656.0,115.42,12.784490603852769,-3.885780586188048e-16,1
TXN_d77e9dfc83034ebe996c0dba8a7422a7,CUST_cbca851a,MERCH_8df3f9dd,2024-12-08 12:31:51.265166,0.85,Purchase 8df3f9dd IMMEDIATE,Other,True,purchase df f dd immediate,6,12,1,,4656.0,0.85,12.784490603852769,-3.885780586188048e-16,1
TXN_9b99467a8e084bbaab4fc7d946178076,CUST_cc56bc7b,MERCH_d79669a2,2025-01-16 12:31:51.265166,150.73,Car repair d79669a2 IMMEDIATE,Automotive,True,car repair immediate,3,12,0,,4656.0,150.73,12.784490603852769,-3.885780586188048e-16,1
TXN_b3eae77e0884405dbea693ffbabe8d9a,CUST_cc878934,MERCH_50c1e4d1,2025-01-19 12:31:51.265166,170.64,Shopping at 50c1e4d1,Retail,False,shopping c e,6,12,1,,4656.0,170.64,12.784490603852769,-3.885780586188048e-16,1
TXN_bc6a1567f1ee413798a6d098416d1c96,CUST_cc9ec297,MERCH_443a5a84,2024-11-16 12:31:51.265166,42.5,Shopping at 443a5a84,Retail,False,shopping,5,12,1,,4656.0,42.5,12.784490603852769,-3.885780586188048e-16,1
TXN_fd84dc1e5ffa4897ac777dd6fb0c9a34,CUST_ccd7234b,MERCH_0389ab4f,2025-03-09 12:31:51.265166,72.87,Groceries at 0389ab4f,Food,False,groceries ab f,6,12,1,,4656.0,72.87,12.784490603852769,-3.885780586188048e-16,1
TXN_fdc578518a574610bf9a2f6dfa233696,CUST_cce492ef,MERCH_d08fecd3,2024-12-20 12:31:51.265166,219.12,Medical d08fecd3,Healthcare,False,medical fecd,4,12,0,,4656.0,219.12,12.784490603852769,-3.885780586188048e-16,1
TXN_489beb6f08eb4fe3bb4a5e1a5e842407,CUST_cd01fd15,MERCH_60d0e04f,2024-07-24 12:31:51.265166,182.79,Hotel 60d0e04f,Travel,False,hotel e f,2,12,0,,4656.0,182.79,12.784490603852769,-3.885780586188048e-16,1
TXN_06f403c4e07c414f9e4c1dcac3692997,CUST_cd2b9540,MERCH_d69fc859,2025-02-10 12:31:51.265166,162.63,Car repair d69fc859,Automotive,False,car repair fc,0,12,0,,4656.0,162.63,12.784490603852769,-3.885780586188048e-16,1
TXN_6bc113c55a00460ea3cc348d6356bef0,CUST_cdc0b85c,MERCH_80aa6803,2024-04-26 12:31:51.265166,110.64,Phone bill 80aa6803,Utilities,False,phone bill aa,4,12,0,,4656.0,110.64,12.784490603852769,-3.885780586188048e-16,1
TXN_4e6e83e18f924de09005455116cc3047,CUST_cdc764c4,MERCH_a5599848,2024-06-24 12:31:51.265166,81.8,Concert a5599848,Entertainment,False,concert,0,12,0,,4656.0,81.8,12.784490603852769,-3.885780586188048e-16,1
TXN_014ddbe3add84c1a815dfd2b84828e5b,CUST_cdeddfc2,MERCH_7f6187e7,2024-11-07 12:31:51.265166,161.19,Subscription 7f6187e7,Entertainment,False,subscription f e,3,12,0,,4656.0,161.19,12.784490603852769,-3.885780586188048e-16,1
TXN_b525061b235b4a0fbde2340f8b28adc0,CUST_ce54505d,MERCH_a35ada84,2025-01-23 12:31:51.265166,154.59,Travel agency a35ada84,Travel,False,travel agency ada,3,12,0,,4656.0,154.59,12.784490603852769,-3.885780586188048e-16,1
TXN_d4be978197b7499199697e4d94579e48,CUST_cef8d5ef,MERCH_734b60ad,2025-01-25 12:31:51.265166,18.65,Tech purchase 734b60ad,Technology,False,tech purchase b ad,5,12,1,,4656.0,18.65,12.784490603852769,-3.885780586188048e-16,1
TXN_6cc2530711e247dc97b67c00d536571b,CUST_cf2a6018,MERCH_0b5e3452,2024-03-26 12:31:51.265166,193.94,Groceries at 0b5e3452,Food,False,groceries b e,1,12,0,,4656.0,193.94,12.784490603852769,-3.885780586188048e-16,1
TXN_db149ae7f3c64d0687b267cf876d7ae4,CUST_cfe30020,MERCH_c39161ba,2025-01-19 12:31:51.265166,46.22,Electronics c39161ba,Technology,False,electronics c ba,6,12,1,,4656.0,46.22,12.784490603852769,-3.885780586188048e-16,1
TXN_7097b6bfc75b4c49836e9e0d3395f832,CUST_d02d28be,MERCH_bd7245ea,2024-03-20 12:31:51.265166,50.3,Internet bd7245ea,Utilities,False,internet bd ea,2,12,0,,4656.0,50.3,12.784490603852769,-3.885780586188048e-16,1
TXN_cf645d74018a4acfb5e03c7e3f5006ca,CUST_d0359b71,MERCH_e8b25765,2024-11-08 12:31:51.265166,153.66,e8b25765 Retail,Retail,False,e b retail,4,12,0,,4656.0,153.66,12.784490603852769,-3.885780586188048e-16,1
TXN_f4d24ab586b84958b2296ec25794fc4f,CUST_d0a2780d,MERCH_070d41bb,2024-09-11 12:31:51.265166,193.26,Flight booking 070d41bb,Travel,False,flight booking bb,2,12,0,,4656.0,193.26,12.784490603852769,-3.885780586188048e-16,1
TXN_783798e79e824f5a82dd07acd7f0a796,CUST_d0abbe34,MERCH_7c92e6b8,2025-01-18 12:31:51.265166,154.58,Flight booking 7c92e6b8,Travel,False,flight booking c e b,5,12,1,,4656.0,154.58,12.784490603852769,-3.885780586188048e-16,1
TXN_c895d073848342b1b94414b97b09577d,CUST_d0d9d3b6,MERCH_7454cf8d,2024-03-16 12:31:51.265166,142.63,Shopping at 7454cf8d,Retail,False,shopping cf,5,12,1,,4656.0,142.63,12.784490603852769,-3.885780586188048e-16,1
TXN_e7bdacf2a1e94819baad1d2669f1d7c6,CUST_d0de5379,MERCH_d035d5f0,2024-09-07 12:31:51.265166,99.52,Internet d035d5f0,Utilities,False,internet f,5,12,1,,4656.0,99.52,12.784490603852769,-3.885780586188048e-16,1
TXN_c0af078e51904e5ca79a784051ac9278,CUST_d1d12451,MERCH_01c1cc17,2024-10-15 12:31:51.265166,153.07,Service from 01c1cc17,Other,False,service c cc,1,12,0,,4656.0,153.07,12.784490603852769,-3.885780586188048e-16,1
TXN_d4856860ffac4d43ab835c0ff9c61184,CUST_d221d994,MERCH_b53dd7dc,2024-09-06 12:31:51.265166,68.97,Restaurant b53dd7dc,Food,False,restaurant b dd dc,4,12,0,,4656.0,68.97,12.784490603852769,-3.885780586188048e-16,1
TXN_523355ea85b24b3091240436d38cac84,CUST_d2619490,MERCH_ddc77036,2024-06-01 12:31:51.265166,74.95,Car repair ddc77036,Automotive,False,car repair ddc,5,12,1,,4656.0,74.95,12.784490603852769,-3.885780586188048e-16,1
TXN_7c63242ae1704a8b9fad87aa473e2667,CUST_d2e1e514,MERCH_902c8fd3,2024-11-17 12:31:51.265166,118.02,Restaurant 902c8fd3,Food,False,restaurant c fd,6,12,1,,4656.0,118.02,12.784490603852769,-3.885780586188048e-16,1
TXN_8bb5780e52624e6c8db517c50ea59c68,CUST_d3e88ee2,MERCH_5c47b90d,2024-04-12 12:31:51.265166,196.13,Subscription 5c47b90d,Entertainment,False,subscription c b,4,12,0,,4656.0,190.935,7.346839456528219,0.7071067811865476,2
TXN_a5b24166a69842a19c889da16c95313d,CUST_d3e88ee2,MERCH_5c47b90d,2024-09-25 12:31:51.265166,185.74,Movie tickets 5c47b90d,Entertainment,False,movie tickets c b,2,12,0,2024-04-12 12:31:51.265166,3984.0,190.935,7.346839456528219,-0.7071067811865476,2
TXN_aafc8e1e832f4602b6d81383b51dcea8,CUST_d3eb52af,MERCH_cfab1802,2024-07-16 12:31:51.265166,164.31,Shopping at cfab1802,Retail,False,shopping cfab,1,12,0,,4656.0,164.31,12.784490603852769,-3.885780586188048e-16,1
TXN_ac30aefa3f9e4148919635e7fd980693,CUST_d46b6943,MERCH_a6aecd6b,2025-01-03 12:31:51.265166,103.6,Gas station a6aecd6b,Automotive,False,gas station aecd b,4,12,0,,4656.0,103.6,12.784490603852769,-3.885780586188048e-16,1
TXN_c3b84f474eed4d448a24726605ea26d8,CUST_d4a0d149,MERCH_095ab6b6,2024-09-03 12:31:51.265166,189.32,Groceries at 095ab6b6,Food,False,groceries ab b,1,12,0,,4656.0,189.32,12.784490603852769,-3.885780586188048e-16,1
TXN_2ebbb9a1951c47a280fcaccb9b7039b5,CUST_d4ea70f6,MERCH_2e327f69,2025-02-21 12:31:51.265166,7.8,Service from 2e327f69,Other,False,service e f,4,12,0,,4656.0,7.8,12.784490603852769,-3.885780586188048e-16,1
TXN_97637942daca43978da5d99397ba3def,CUST_d50c34bf,MERCH_5de19ffc,2024-06-18 12:31:51.265166,178.74,Auto parts 5de19ffc,Automotive,False,auto parts de ffc,1,12,0,,4656.0,178.74,12.784490603852769,-3.885780586188048e-16,1
TXN_145811d436b849f0a2b2224bafa32928,CUST_d54d59a4,MERCH_3e27ede6,2025-03-12 12:31:51.265166,214.96,Purchase 3e27ede6,Other,False,purchase e ede,2,12,0,,4656.0,214.96,12.784490603852769,-3.885780586188048e-16,1
TXN_10fae91225d943c8943113bb712596cd,CUST_d5be13ce,MERCH_02d61eeb,2024-10-26 12:31:51.265166,115.82,Maintenance 02d61eeb,Services,False,maintenance eeb,5,12,1,,4656.0,115.82,12.784490603852769,-3.885780586188048e-16,1
TXN_c05b016f004c44b08f75572ee4b32a88,CUST_d5e352aa,MERCH_7dbd9946,2024-10-12 12:31:51.265166,97.87,Tech purchase 7dbd9946,Technology,False,tech purchase dbd,5,12,1,,4656.0,97.87,12.784490603852769,-3.885780586188048e-16,1
TXN_656275d1d4024a5781edbeb0ed181bb8,CUST_d65ce24e,MERCH_ac94cd11,2024-07-02 12:31:51.265166,151.38,Purchase at ac94cd11 Store,Retail,False,purchase ac cd store,1,12,0,,4656.0,151.38,12.784490603852769,-3.885780586188048e-16,1
TXN_780218eef0974620af2d5b1748586006,CUST_d6a3423d,MERCH_d5da663a,2024-03-21 12:31:51.265166,141.64,Subscription d5da663a,Entertainment,False,subscription da,3,12,0,,4656.0,141.64,12.784490603852769,-3.885780586188048e-16,1
TXN_a6d03959f6014aa39096eaa245115151,CUST_d706245d,MERCH_a5ad2a26,2024-06-04 12:31:51.265166,127.23,Subscription a5ad2a26,Entertainment,False,subscription ad,1,12,0,,4656.0,127.23,12.784490603852769,-3.885780586188048e-16,1
TXN_a798ff8548854c13ab64b4e3f5fc1cf8,CUST_d71056f6,MERCH_a7e4eeba,2024-11-09 12:31:51.265166,118.51,Service from a7e4eeba,Other,False,service e eeba,5,12,1,,4656.0,118.51,12.784490603852769,-3.885780586188048e-16,1
TXN_fa0b11ddb156496ba2591f963f81f54a,CUST_d71934a8,MERCH_652f08d3,2024-05-19 12:31:51.265166,34.87,Payment to 652f08d3,Other,False,payment f,6,12,1,,4656.0,34.87,12.784490603852769,-3.885780586188048e-16,1
TXN_59bc57f0e5994eadbcdb8f6bd94b4eb4,CUST_d74ea6ca,MERCH_02326b1b,2024-07-27 12:31:51.265166,219.52,Health insurance 02326b1b,Healthcare,False,health insurance b b,5,12,1,,4656.0,219.52,12.784490603852769,-3.885780586188048e-16,1
TXN_dbd246ca4a9442eba39d2ba0bcb06211,CUST_d84b8236,MERCH_102717ea,2025-02-11 12:31:51.265166,126.5,Food delivery 102717ea,Food,False,food delivery ea,1,12,0,,4656.0,126.5,12.784490603852769,-3.885780586188048e-16,1
TXN_28ef60809b864d618a75b17e11ee0118,CUST_d854cfb4,MERCH_89aa76ff,2024-06-21 12:31:51.265166,141.52,Purchase at 89aa76ff Store,Retail,False,purchase aa ff store,4,12,0,,4656.0,141.52,12.784490603852769,-3.885780586188048e-16,1
TXN_648b25220c6b40abb67681ade6576a4b,CUST_d89ce068,MERCH_a5a6a9e1,2024-07-20 12:31:51.265166,157.5,Travel agency a5a6a9e1,Travel,False,travel agency e,5,12,1,,4656.0,157.5,12.784490603852769,-3.885780586188048e-16,1
TXN_f770db18200b449aa4a66511ee2e83e1,CUST_d8a0fbe0,MERCH_f51e60af,2024-12-29 12:31:51.265166,99.83,Medical f51e60af,Healthcare,False,medical f e af,6,12,1,,4656.0,99.83,12.784490603852769,-3.885780586188048e-16,1
TXN_b89ea772d118400bbe90f20d6f291b54,CUST_d8db6fc8,MERCH_1c9b356b,2024-07-15 12:31:51.265166,119.02,Internet 1c9b356b,Utilities,False,internet c b b,0,12,0,,4656.0,119.02,12.784490603852769,-3.885780586188048e-16,1
TXN_fb9eb79df36048e3aa1dbc5e5fa1e885,CUST_da240719,MERCH_249ea480,2025-03-02 12:31:51.265166,73.53,Electronics 249ea480,Technology,False,electronics ea,6,12,1,,4656.0,73.53,12.784490603852769,-3.885780586188048e-16,1
TXN_56ac015b59914fdfb1c5e46c92cac490,CUST_db99ee44,MERCH_15cf3f44,2024-12-31 12:31:51.265166,0.44,Pharmacy 15cf3f44 URGENT,Healthcare,True,pharmacy cf f urgent,1,12,0,,4656.0,0.44,12.784490603852769,-3.885780586188048e-16,1
TXN_a0e46e4fec234b4bb4b2d636d74f8062,CUST_dbb145da,MERCH_9f1e1822,2025-01-08 12:31:51.265166,85.9,Purchase 9f1e1822,Other,False,purchase f e,2,12,0,,4656.0,85.9,12.784490603852769,-3.885780586188048e-16,1
TXN_2c0e6fa9ca3f4fae8578b26bd3497fe8,CUST_dc409a77,MERCH_c75d4050,2024-07-03 12:31:51.265166,87.66,c75d4050 Retail,Retail,False,c retail,2,12,0,,4656.0,87.66,12.784490603852769,-3.885780586188048e-16,1
TXN_9250b0c54b4e4cfe9e6c160addf61e00,CUST_dcbca8af,MERCH_cd450522,2024-03-23 12:31:51.265166,157.76,Pharmacy cd450522,Healthcare,False,pharmacy cd,5,12,1,,4656.0,148.72,12.784490603852769,0.7071067811865475,1
TXN_4c2465b3a5fe46fd8e801fd45a7d9230,CUST_dcbca8af,MERCH_95653a78,2024-07-10 12:31:51.265166,139.68,Services 95653a78,Services,False,services,2,12,0,2024-03-23 12:31:51.265166,2616.0,148.72,12.784490603852769,-0.7071067811865475,1
TXN_e1d475ce86764289abe34e8704a793d5,CUST_dcd566b9,MERCH_9ce31635,2024-11-14 12:31:51.265166,149.72,Purchase 9ce31635,Other,False,purchase ce,3,12,0,,4656.0,149.72,12.784490603852769,-3.885780586188048e-16,1
TXN_f98b77e0988047a0a4908018cbe1ab57,CUST_dceb2dac,MERCH_52b283d3,2025-02-14 12:31:51.265166,157.75,Car repair 52b283d3,Automotive,False,car repair b,4,12,0,,4656.0,157.75,12.784490603852769,-3.885780586188048e-16,1
TXN_e210ba01671845d5a99abbd5c5e4e80f,CUST_dd13da9e,MERCH_aca9bbbc,2024-05-27 12:31:51.265166,206.43,Consulting aca9bbbc,Services,False,consulting aca bbbc,0,12,0,,4656.0,206.43,12.784490603852769,-3.885780586188048e-16,1
TXN_dd9589a001b743a1b17a6e6ff956a8ef,CUST_dd3c9b8f,MERCH_cdaa1fb5,2025-01-20 12:31:51.265166,103.64,Pharmacy cdaa1fb5,Healthcare,False,pharmacy cdaa fb,0,12,0,,4656.0,103.64,12.784490603852769,-3.885780586188048e-16,1
TXN_71f91d2939f944a68e720369ccc28160,CUST_dd7942ee,MERCH_f24ba89a,2024-12-23 12:31:51.265166,192.93,Maintenance f24ba89a,Services,False,maintenance f ba,0,12,0,,4656.0,192.93,12.784490603852769,-3.885780586188048e-16,1
TXN_93dd4a5795b646f89aa4f65889a0bcb7,CUST_dd96a3ce,MERCH_588f2183,2024-09-18 12:31:51.265166,29.1,Movie tickets 588f2183,Entertainment,False,movie tickets f,2,12,0,,4656.0,29.1,12.784490603852769,-3.885780586188048e-16,1
TXN_ca33450b00af4a559ea26ddc44095613,CUST_dda8edad,MERCH_34d1fe29,2025-02-27 12:31:51.265166,163.02,Consulting 34d1fe29,Services,False,consulting fe,3,12,0,,4656.0,163.02,12.784490603852769,-3.885780586188048e-16,1
TXN_3bd14a9408bc4fe08070f3e36dbec571,CUST_ddb560eb,MERCH_9928d18d,2024-07-31 12:31:51.265166,133.08,Hotel 9928d18d,Travel,False,hotel,2,12,0,,4656.0,133.08,12.784490603852769,-3.885780586188048e-16,1
TXN_e5eb1bc80c60498d96214713b9ce3c66,CUST_ddfc1596,MERCH_37e68b82,2024-10-24 12:31:51.265166,157.84,Purchase 37e68b82,Other,False,purchase e b,3,12,0,,4656.0,157.84,12.784490603852769,-3.885780586188048e-16,1
TXN_6c11ea73f1a0426ca31d63b888cd387a,CUST_de0afa95,MERCH_ef7c4a47,2024-08-19 12:31:51.265166,49.79,Restaurant ef7c4a47,Food,False,restaurant ef c,0,12,0,,4656.0,49.79,12.784490603852769,-3.885780586188048e-16,1
TXN_512493c360da45fb804a8e25d055ae8d,CUST_de1a3f83,MERCH_56c0b442,2025-03-04 12:31:51.265166,140.26,Gas station 56c0b442,Automotive,False,gas station c b,1,12,0,,4656.0,140.26,12.784490603852769,-3.885780586188048e-16,1
TXN_19609a67c3df4d48991f93232095109e,CUST_de1c69d0,MERCH_bed79b51,2024-06-08 12:31:51.265166,39.93,Services bed79b51,Services,False,services bed b,5,12,1,,4656.0,39.93,12.784490603852769,-3.885780586188048e-16,1
TXN_63d682b321714ef49c521078cb013545,CUST_de435d16,MERCH_929bd9d0,2024-12-26 12:31:51.265166,76.96,Internet 929bd9d0,Utilities,False,internet bd,3,12,0,,4656.0,76.96,12.784490603852769,-3.885780586188048e-16,1
TXN_2ca163b9c81446e397fd3e98abbec0d4,CUST_de744418,MERCH_fee9af23,2024-08-31 12:31:51.265166,91.87,Groceries at fee9af23,Food,False,groceries fee af,5,12,1,,4656.0,91.87,12.784490603852769,-3.885780586188048e-16,1
TXN_09f8221fe3614a0fb2bd629badf6f16f,CUST_de846223,MERCH_cbdc3a26,2024-06-08 12:31:51.265166,171.68,Software cbdc3a26,Technology,False,software cbdc,5,12,1,,4656.0,171.68,12.784490603852769,-3.885780586188048e-16,1
TXN_577cdadbba8d4fec887641f00a8e08ff,CUST_deb69694,MERCH_67302d6f,2024-05-21 12:31:51.265166,162.54,Electronics 67302d6f,Technology,False,electronics f,1,12,0,,4656.0,162.54,12.784490603852769,-3.885780586188048e-16,1
TXN_9484d1862914473292d4abdf6e30f35a,CUST_df49a8ec,MERCH_5475cb47,2024-11-05 12:31:51.265166,34.85,Payment to 5475cb47,Other,False,payment cb,1,12,0,,4656.0,34.85,12.784490603852769,-3.885780586188048e-16,1
TXN_e2d8ffdef2a046ac9a89909b471392bc,CUST_df5b0e30,MERCH_d58a1a26,2024-09-19 12:31:51.265166,104.64,Payment to d58a1a26,Other,False,payment,3,12,0,,4656.0,104.64,12.784490603852769,-3.885780586188048e-16,1
TXN_57dd7afe914d4718b4bc0291d3acc534,CUST_df61c51f,MERCH_3b832779,2024-12-25 12:31:51.265166,155.71,Utility payment 3b832779,Utilities,False,utility payment b,2,12,0,,4656.0,155.71,12.784490603852769,-3.885780586188048e-16,1
TXN_b45d3555b7cb4534bd07b387a754d9f3,CUST_df7e270b,MERCH_a6a62a63,2025-02-20 12:31:51.265166,160.02,Travel agency a6a62a63,Travel,False,travel agency,3,12,0,,4656.0,171.375,16.05839500074648,-0.7071067811865476,1
TXN_6e70d056578943778dbb7a386863b8ce,CUST_df7e270b,MERCH_2303a34e,2025-03-05 12:31:51.265166,182.73,Electronics 2303a34e,Technology,False,electronics e,2,12,0,2025-02-20 12:31:51.265166,312.0,171.375,16.05839500074648,0.7071067811865476,1
TXN_96c8c3df71a54e258bd5b9c9bc53743c,CUST_e09d3add,MERCH_5ab0188e,2024-10-30 12:31:51.265166,107.99,Consulting 5ab0188e,Services,False,consulting ab e,2,12,0,,4656.0,107.99,12.784490603852769,-3.885780586188048e-16,1
TXN_252342bb79cd4467a2149bce74b83b9b,CUST_e0a352d3,MERCH_d3e9f8b5,2024-04-23 12:31:51.265166,77.9,Health insurance d3e9f8b5,Healthcare,False,health insurance e f b,1,12,0,,4656.0,77.9,12.784490603852769,-3.885780586188048e-16,1
TXN_5577ec26cf594ec1bcc0225f4c973a7b,CUST_e1329605,MERCH_6fa39f0c,2024-09-05 12:31:51.265166,38.9,Medical 6fa39f0c,Healthcare,False,medical fa f c,3,12,0,,4656.0,38.9,12.784490603852769,-3.885780586188048e-16,1
TXN_b7d793022768430b8d07995ee913da8e,CUST_e273d348,MERCH_c6784ba6,2024-09-07 12:31:51.265166,175.45,Maintenance c6784ba6,Services,False,maintenance c ba,5,12,1,,4656.0,175.45,12.784490603852769,-3.885780586188048e-16,1
TXN_16c1a4588c4b40279f7e3433e5b4a009,CUST_e27c337b,MERCH_f2f9b084,2024-11-28 12:31:51.265166,32.03,Phone bill f2f9b084,Utilities,False,phone bill f f b,3,12,0,,4656.0,32.03,12.784490603852769,-3.885780586188048e-16,1
TXN_2d36490365de44d7a7102a6aed1b78c5,CUST_e29cb52e,MERCH_60ed8707,2025-01-21 12:31:51.265166,175.18,Payment to 60ed8707,Other,False,payment ed,1,12,0,,4656.0,175.18,12.784490603852769,-3.885780586188048e-16,1
TXN_d515e6bc19b54656b939e309b6eceecf,CUST_e2c53b0d,MERCH_118f7529,2024-05-12 12:31:51.265166,84.05,Subscription 118f7529,Entertainment,False,subscription f,6,12,1,,4656.0,84.05,12.784490603852769,-3.885780586188048e-16,1
TXN_4400b0685c444fcc9c5c186dbff40578,CUST_e2ca8f8c,MERCH_e669808b,2025-01-18 12:31:51.265166,166.9,Phone bill e669808b,Utilities,False,phone bill e b,5,12,1,,4656.0,166.9,12.784490603852769,-3.885780586188048e-16,1
TXN_d9e50091a1c04249994fb48d2bd272d6,CUST_e35a0e6b,MERCH_b9275b20,2024-10-10 12:31:51.265166,38.83,Services b9275b20,Services,False,services b b,3,12,0,,4656.0,38.83,12.784490603852769,-3.885780586188048e-16,1
TXN_af5f49fdf7aa462e9475c080f5655c8d,CUST_e378160c,MERCH_237233ee,2024-04-30 12:31:51.265166,107.16,Travel agency 237233ee,Travel,False,travel agency ee,1,12,0,,4656.0,107.16,12.784490603852769,-3.885780586188048e-16,1
TXN_e934d55cb07e434c83d2a5d9d2aa80c8,CUST_e3dc6998,MERCH_7d513d6a,2024-03-31 12:31:51.265166,232.77,Pharmacy 7d513d6a,Healthcare,False,pharmacy,6,12,1,,4656.0,232.77,12.784490603852769,-3.885780586188048e-16,1
TXN_6163330cfe0244f4beb86d962ee598db,CUST_e3ec8d2d,MERCH_6e31ac3e,2025-02-04 12:31:51.265166,236.35,Food delivery 6e31ac3e,Food,False,food delivery e ac e,1,12,0,,4656.0,236.35,12.784490603852769,-3.885780586188048e-16,1
TXN_051ea1acc83245beb645f06bea6d05bf,CUST_e402c471,MERCH_fc963b09,2025-01-17 12:31:51.265166,166.27,Software fc963b09,Technology,False,software fc b,4,12,0,,4656.0,166.27,12.784490603852769,-3.885780586188048e-16,1
TXN_05e1b6ffa541469fba763ec32096f62f,CUST_e442b701,MERCH_23a30e0c,2024-04-02 12:31:51.265166,101.05,Shopping at 23a30e0c,Retail,False,shopping e c,1,12,0,,4656.0,101.05,12.784490603852769,-3.885780586188048e-16,1
TXN_aa7e9307abd74c38b62ba02f700788d7,CUST_e465d594,MERCH_363e5198,2025-02-24 12:31:51.265166,179.76,Hotel 363e5198,Travel,False,hotel e,0,12,0,,4656.0,179.76,12.784490603852769,-3.885780586188048e-16,1
TXN_1136c65b086f4f8b83e1b5e058bd7610,CUST_e4ace50e,MERCH_3484a4f9,2024-05-25 12:31:51.265166,112.56,Food delivery 3484a4f9,Food,False,food delivery f,5,12,1,,4656.0,112.56,12.784490603852769,-3.885780586188048e-16,1
